STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       4931;19400501;19400531;    5;  -999;  13.00;   18.00;    7.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19400601;19400630;    5;  -999;  16.20;   20.90;   10.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19400701;19400731;    5;  -999;  16.20;   20.70;   10.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19400801;19400831;    5;  -999;  14.70;   19.60;    9.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19400901;19400930;    5;  -999;  13.40;   18.30;    9.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19401001;19401031;    5;  -999;   8.20;   11.70;    4.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19401101;19401130;    5;  -999;   5.50;    9.20;    2.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19401201;19401231;    5;  -999;  -3.80;   -1.20;   -7.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410101;19410131;    5;  -999;  -5.30;   -2.00;   -8.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410201;19410228;    5;  -999;   1.20;    4.60;   -2.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410301;19410331;    5;  -999;   4.70;    9.80;    0.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410401;19410430;    5;  -999;   6.00;   10.40;    1.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410501;19410531;    5;  -999;   9.10;   14.30;    4.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410601;19410630;    5;  -999;  16.40;   21.40;   11.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410701;19410731;    5;  -999;  18.20;   23.40;   12.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410801;19410831;    5;  -999;  15.30;   20.20;   10.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19410901;19410930;    5;  -999;  12.50;   18.60;    6.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19411001;19411031;    5;  -999;   7.90;   11.10;    5.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19411101;19411130;    5;  -999;   2.40;    5.70;   -0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19411201;19411231;    5;  -999;   0.90;    3.80;   -1.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420101;19420131;    5;  -999;  -7.40;   -3.80;  -11.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420201;19420228;    5;  -999;  -5.00;   -1.80;   -9.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420301;19420331;    5;  -999;   4.00;    8.60;   -0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420401;19420430;    5;  -999;   8.50;   13.10;    4.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420501;19420531;    5;  -999;  12.50;   17.90;    7.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420601;19420630;    5;  -999;  15.20;   19.90;    9.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420701;19420731;    5;  -999;  16.50;   22.00;   11.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420801;19420831;    5;  -999;  17.60;   23.90;   11.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19420901;19420930;    5;  -999;  16.00;   22.00;   10.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19421001;19421031;    5;  -999;  12.10;   16.90;    7.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19421101;19421130;    5;  -999;   2.70;    5.20;    0.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19421201;19421231;    5;  -999;   1.40;    5.00;   -2.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430101;19430131;    5;  -999;   0.40;    3.70;   -3.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430201;19430228;    5;  -999;   3.10;    7.70;   -1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430301;19430331;    5;  -999;   6.70;   13.10;    0.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430401;19430430;    5;  -999;   9.90;   15.30;    4.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430501;19430531;    5;  -999;  13.40;   18.80;    7.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430601;19430630;    5;  -999;  14.50;   19.30;    9.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430701;19430731;    5;  -999;  18.00;   23.90;   11.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430801;19430831;    5;  -999;  18.70;   24.90;   12.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19430901;19430930;    5;  -999;  14.50;   20.40;    9.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19431001;19431031;    5;  -999;  10.10;   16.30;    5.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19431101;19431130;    5;  -999;   2.30;    5.70;   -0.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19431201;19431231;    5;  -999;   0.30;    2.70;   -1.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440101;19440131;    5;  -999;   2.70;    5.20;   -0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440201;19440229;    5;  -999;  -1.90;    0.90;   -5.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440301;19440331;    5;  -999;   0.90;    4.40;   -2.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440401;19440430;    5;  -999;   9.50;   14.60;    4.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440501;19440531;    5;  -999;  12.20;   17.80;    6.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440601;19440630;    5;  -999;  14.40;   19.40;    9.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440701;19440731;    5;  -999;  17.20;   22.40;   12.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440801;19440831;    5;  -999;  20.00;   26.30;   14.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19440901;19440930;    5;  -999;  13.00;   18.60;    8.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19441001;19441031;    5;  -999;   8.70;   13.00;    5.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19441101;19441130;    5;  -999;   3.90;    7.10;    1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19441201;19441231;    5;  -999;  -0.20;    2.50;   -3.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19450101;19450131;    5;  -999;  -5.30;   -2.10;   -9.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19520901;19520930;    5;  -999;  11.20;   15.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19521001;19521031;    5;  -999;   8.00;   11.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19521101;19521130;    5;  -999;   2.00;    4.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19521201;19521231;    5;  -999;  -0.40;    1.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       4931;19530101;19530131;    5;  6.96;  -1.56;    0.42;   -3.95;    1.53;  10.4;-999; -12.8;-999;    5;    22.9;    9.8;eor
       4931;19530201;19530228;    5;  6.14;   0.37;    3.18;   -2.51;    2.19;  10.9;-999; -14.4;-999;    5;    24.0;    5.2;eor
       4931;19530301;19530331;    5;  3.00;   6.04;   12.15;   -0.01;    1.77;  21.5;-999;  -4.2;-999;    5;     3.5;    2.4;eor
       4931;19530401;19530430;    5;  4.73;  10.09;   15.61;    5.08;    1.69;  24.0;-999;  -0.2;-999;    5;    59.7;   27.6;eor
       4931;19530501;19530531;    5;  5.47;  14.06;   19.37;    8.28;    1.74;  30.3;-999;  -2.3;-999;    5;    63.4;   22.4;eor
       4931;19530601;19530630;    5;  6.21;  15.34;   19.61;   11.09;    1.52;  25.7;-999;   3.3;-999;    5;   167.3;   36.5;eor
       4931;19530701;19530731;    5;  5.15;  17.83;   22.31;   13.50;    1.53;  28.7;-999;   7.6;-999;    5;   120.3;   34.1;eor
       4931;19530801;19530831;    5;  3.80;  17.23;   22.54;   11.64;    1.38;  29.5;-999;   6.3;-999;    5;    33.4;   10.6;eor
       4931;19530901;19530930;    5;  4.43;  14.36;   19.57;    9.44;    1.48;  31.1;-999;   2.7;-999;    5;    53.6;    9.4;eor
       4931;19531001;19531031;    5;  5.08;  10.27;   14.70;    6.03;    0.69;  21.1;-999;  -1.0;-999;    5;    31.6;   17.5;eor
       4931;19531101;19531130;    5;  5.12;   3.93;    8.01;    0.20;    0.85;  15.3;-999;  -4.0;-999;    5;     5.6;    2.6;eor
       4931;19531201;19531231;    5;  5.80;   1.99;    4.88;   -0.60;    0.93;  16.6;-999;  -5.5;-999;    5;    23.8;    4.5;eor
       4931;19540101;19540131;    5;  6.12;  -2.90;   -0.70;   -5.29;    2.81;   9.1;-999; -14.7;-999;    5;    49.3;   11.9;eor
       4931;19540201;19540228;    5;  5.60;  -1.85;    1.24;   -5.26;    1.63;   9.3;-999; -16.9;-999;    5;    25.1;   10.6;eor
       4931;19540301;19540331;    5;  4.83;   5.74;   10.82;    0.98;    1.67;  16.6;-999;  -2.5;-999;    5;     8.8;    3.1;eor
       4931;19540401;19540430;    5;  5.71;   6.46;   10.38;    2.44;    2.20;  18.3;-999;  -1.4;-999;    5;    68.2;   16.6;eor
       4931;19540501;19540531;    5;  5.57;  12.14;   16.97;    6.68;    1.47;  25.9;-999;   1.3;-999;    5;    60.9;   24.0;eor
       4931;19540601;19540630;    5;  5.18;  16.16;   20.89;   11.11;    1.06;  29.4;-999;   5.8;-999;    5;    82.5;   27.4;eor
       4931;19540701;19540731;    5;  6.05;  15.22;   19.35;   11.35;    1.93;  26.9;-999;   8.2;-999;    5;    83.5;   17.8;eor
       4931;19540801;19540831;    5;  5.51;  16.02;   20.74;   11.67;    1.18;  30.9;-999;   8.2;-999;    5;   151.1;   33.7;eor
       4931;19540901;19540930;    5;  5.40;  14.09;   18.91;   10.25;    1.73;  27.9;-999;   2.4;-999;    5;   126.0;   13.0;eor
       4931;19541001;19541031;    5;  4.58;   9.96;   15.31;    5.37;    1.48;  23.6;-999;  -0.4;-999;    5;    52.7;   13.5;eor
       4931;19541101;19541130;    5;  5.62;   4.77;    8.08;    1.42;    1.11;  17.7;-999;  -7.1;-999;    5;    33.6;    5.7;eor
       4931;19541201;19541231;    5;  6.48;   3.04;    5.32;    0.40;    1.96;  11.2;-999;  -4.8;-999;    5;    75.8;   14.0;eor
       4931;19550101;19550131;    5;  5.83;  -0.73;    2.61;   -3.84;    1.55;  10.2;-999;  -9.5;-999;    5;    90.0;   28.8;eor
       4931;19550201;19550228;    5;  6.66;  -0.17;    2.84;   -2.89;    2.16;  10.9;-999;  -9.2;-999;    5;    48.1;   10.2;eor
       4931;19550301;19550331;    5;  5.18;   1.93;    5.77;   -1.75;    2.27;  21.7;-999;  -8.0;-999;    5;    17.9;    4.0;eor
       4931;19550401;19550430;    5;  4.83;   8.26;   12.83;    3.23;    1.88;  26.5;-999;  -2.6;-999;    5;    28.7;    9.0;eor
       4931;19550501;19550531;    5;  5.68;  11.51;   16.74;    6.21;    1.87;  25.7;-999;   0.0;-999;    5;    56.0;   13.0;eor
       4931;19550601;19550630;    5;  5.84;  15.63;   20.23;   11.05;    1.44;  27.6;-999;   4.3;-999;    5;    79.1;   36.7;eor
       4931;19550701;19550731;    5;  5.88;  17.44;   21.91;   13.49;    1.36;  31.7;-999;   8.7;-999;    5;    89.6;   18.7;eor
       4931;19550801;19550831;    5;  4.98;  16.91;   21.95;   11.78;    1.01;  27.2;-999;   5.9;-999;    5;    46.6;    9.9;eor
       4931;19550901;19550930;    5;  4.94;  13.55;   18.66;    9.19;    1.16;  24.7;-999;   2.6;-999;    5;    56.9;   16.8;eor
       4931;19551001;19551031;    5;  5.09;   7.75;   12.44;    3.57;    1.26;  18.6;-999;  -5.8;-999;    5;    21.1;    6.2;eor
       4931;19551101;19551130;    5;  5.37;   3.37;    7.12;   -0.70;    1.12;  21.6;-999; -10.0;-999;    5;    15.3;    7.5;eor
       4931;19551201;19551231;    5;  5.99;   3.11;    6.00;   -0.14;    2.00;  11.0;-999;  -6.9;-999;    5;    78.7;   10.7;eor
       4931;19560101;19560131;    5;  6.10;   1.43;    4.22;   -1.38;    2.19;   9.6;-999; -14.4;-999;    5;    54.8;   21.9;eor
       4931;19560201;19560229;    5;  4.94;  -9.77;   -5.56;  -14.77;    1.62;   5.2;-999; -25.6;-999;    5;    20.1;    5.5;eor
       4931;19560301;19560331;    5;  5.02;   4.30;    8.79;   -0.32;    1.86;  17.0;-999;  -7.4;-999;    5;    46.7;   31.7;eor
       4931;19560401;19560430;    5;  5.63;   6.88;   11.54;    2.55;    2.08;  18.5;-999;  -4.8;-999;    5;    50.0;    8.3;eor
       4931;19560501;19560531;    5;  4.65;  13.30;   18.38;    7.53;    1.52;  29.1;-999;   1.4;-999;    5;    68.0;   11.6;eor
       4931;19560601;19560630;    5;  6.42;  13.54;   17.61;    9.83;    1.74;  25.6;-999;   3.5;-999;    5;    73.1;   35.8;eor
       4931;19560701;19560731;    5;  5.19;  17.41;   22.40;   12.31;    1.93;  28.5;-999;   8.4;-999;    5;    91.7;   26.1;eor
       4931;19560801;19560831;    5;  5.39;  14.91;   20.06;   10.46;    2.05;  28.3;-999;   3.8;-999;    5;   115.6;   31.6;eor
       4931;19560901;19560930;    5;  4.12;  14.60;   20.31;    9.62;    1.69;  24.7;-999;   3.9;-999;    5;    39.8;   12.5;eor
       4931;19561001;19561031;    5;  5.25;   8.16;   12.51;    4.45;    1.84;  24.5;-999;  -2.0;-999;    5;    78.9;   13.8;eor
       4931;19561101;19561130;    5;  6.47;   2.34;    4.60;    0.05;    2.14;  11.3;-999;  -7.4;-999;    5;    45.8;   13.0;eor
       4931;19561201;19561231;    5;  5.99;   1.52;    3.95;   -1.32;    1.82;  11.3;-999; -13.4;-999;    5;    16.5;    3.0;eor
       4931;19570101;19570131;    5;  5.05;  -0.86;    2.45;   -4.79;    2.04;  11.0;-999; -16.7;-999;    5;    19.4;    3.9;eor
       4931;19570201;19570228;    5;  6.01;   4.91;    8.13;    1.96;    2.60;  18.2;-999;  -4.9;-999;    5;    63.6;   21.3;eor
       4931;19570301;19570331;    5;  4.88;   8.02;   13.36;    3.13;    2.01;  20.0;-999;  -5.0;-999;    5;    28.2;    7.5;eor
       4931;19570401;19570430;    5;  4.96;   8.45;   13.18;    3.72;    2.11;  21.8;-999;  -1.0;-999;    5;    34.9;   13.6;eor
       4931;19570501;19570531;    5;  5.15;  10.22;   14.73;    5.38;    2.15;  24.3;-999;  -1.3;-999;    5;    51.0;   14.5;eor
       4931;19570601;19570630;    5;  5.01;  17.18;   22.48;   11.57;    1.94;  30.2;-999;   5.7;-999;    5;    94.4;   15.8;eor
       4931;19570701;19570731;    5;  5.15;  18.34;   22.92;   13.56;    1.99;  34.8;-999;   8.1;-999;    5;    98.2;   40.4;eor
       4931;19570801;19570831;    5;  4.95;  15.71;   20.46;   11.28;    2.00;  26.9;-999;   5.5;-999;    5;    95.7;   16.4;eor
       4931;19570901;19570930;    5;  5.94;  12.70;   17.58;    8.94;    2.10;  28.4;-999;   3.6;-999;    5;    66.0;    8.3;eor
       4931;19571001;19571031;    5;  4.16;   9.03;   14.40;    3.97;    1.32;  21.3;-999;  -1.7;-999;    5;    19.1;   14.2;eor
       4931;19571101;19571130;    5;  6.91;   4.23;    7.04;    1.95;    1.63;  15.0;-999;  -4.3;-999;    5;    25.8;   10.2;eor
       4931;19571201;19571231;    5;  6.15;   0.49;    3.02;   -2.28;    1.79;  10.4;-999;  -7.4;-999;    5;    35.9;   12.9;eor
       4931;19580101;19580131;    5;  6.05;  -0.09;    2.80;   -3.13;    2.33;   9.6;-999; -11.7;-999;    5;    66.9;   18.3;eor
       4931;19580201;19580228;    5;  6.53;   2.89;    6.37;   -0.79;    2.69;  17.9;-999; -11.4;-999;    5;   138.5;   35.2;eor
       4931;19580301;19580331;    5;  5.39;   0.70;    4.90;   -2.98;    2.08;  16.7;-999;  -8.4;-999;    5;    22.7;    6.3;eor
       4931;19580401;19580430;    5;  5.58;   5.94;   10.61;    1.42;    2.42;  18.2;-999;  -5.3;-999;    5;    63.7;   34.1;eor
       4931;19580501;19580531;    5;  5.58;  14.70;   19.98;    9.22;    2.11;  27.0;-999;   4.3;-999;    5;    71.9;   14.4;eor
       4931;19580601;19580630;    5;  5.43;  15.54;   20.17;   10.52;    2.09;  28.1;-999;   7.8;-999;    5;    61.2;   14.1;eor
       4931;19580701;19580731;    5;  4.86;  17.96;   22.85;   13.08;    1.90;  29.8;-999;   8.3;-999;    5;   104.4;   14.7;eor
       4931;19580801;19580831;    5;  5.19;  17.88;   23.40;   13.10;    1.95;  31.4;-999;   7.1;-999;    5;    80.3;   21.0;eor
       4931;19580901;19580930;    5;  4.85;  15.42;   20.82;   10.80;    1.68;  28.4;-999;   6.0;-999;    5;    94.7;   33.2;eor
       4931;19581001;19581031;    5;  6.00;   8.86;   12.91;    5.30;    1.87;  23.1;-999;  -1.7;-999;    5;    46.4;    8.2;eor
       4931;19581101;19581130;    5;  7.51;   4.30;    6.16;    2.62;    1.68;  11.6;-999;  -0.6;-999;    5;    26.1;    6.6;eor
       4931;19581201;19581231;    5;  6.11;   2.68;    5.51;    0.03;    2.14;  10.8;-999;  -9.4;-999;    5;    62.5;   19.0;eor
       4931;19590101;19590131;    5;  5.80;   0.14;    3.20;   -2.98;    2.59;  13.1;-999; -14.1;-999;    5;    54.8;   12.8;eor
       4931;19590201;19590228;    5;  3.06;   1.47;    7.07;   -3.99;    1.43;  14.7;-999;  -8.3;-999;    5;     4.5;    3.3;eor
       4931;19590301;19590331;    5;  5.69;   7.23;   12.20;    2.64;    1.46;  18.3;-999;  -3.4;-999;    5;    44.2;    8.4;eor
       4931;19590401;19590430;    5;  5.04;  10.15;   15.87;    4.33;    2.08;  25.1;-999;  -2.8;-999;    5;    43.7;    8.2;eor
       4931;19590501;19590531;    5;  5.08;  13.54;   18.48;    8.03;    1.87;  25.3;-999;   3.0;-999;    5;    81.4;   47.3;eor
       4931;19590601;19590630;    5;  5.35;  16.45;   21.27;   11.33;    1.86;  26.6;-999;   4.9;-999;    5;    76.1;   13.8;eor
       4931;19590701;19590731;    5;  3.75;  20.05;   25.77;   14.37;    1.65;  32.2;-999;  10.3;-999;    5;    48.7;   19.1;eor
       4931;19590801;19590831;    5;  4.66;  17.47;   22.27;   12.65;    1.50;  29.0;-999;   4.5;-999;    5;    74.0;   18.9;eor
       4931;19590901;19590930;    5;  2.12;  15.47;   22.09;    9.03;    1.68;  27.9;-999;   2.6;-999;    5;     9.7;    7.5;eor
       4931;19591001;19591031;    5;  3.81;   9.22;   15.60;    3.22;    1.51;  21.0;-999;  -0.4;-999;    5;    84.1;   30.1;eor
       4931;19591101;19591130;    5;  6.11;   3.00;    6.02;    0.20;    1.46;  13.4;-999;  -4.9;-999;    5;    26.7;    8.8;eor
       4931;19591201;19591231;    5;  6.35;   2.59;    5.03;   -0.08;    2.03;  11.6;-999;  -6.9;-999;    5;    35.6;    7.5;eor
       4931;19600101;19600131;    5;  6.30;   0.44;    3.55;   -2.95;    1.95;  14.6;-999; -17.3;-999;    5;    45.5;    8.5;eor
       4931;19600201;19600229;    5;  5.85;   2.09;    5.93;   -1.26;    1.79;  19.0;-999; -10.8;-999;    5;    51.0;   20.0;eor
       4931;19600301;19600331;    5;  6.00;   5.80;   10.03;    1.93;    1.91;  19.2;-999;  -3.3;-999;    5;    40.1;    9.4;eor
       4931;19600401;19600430;    5;  5.80;   8.80;   13.50;    4.48;    2.33;  21.8;-999;  -0.3;-999;    5;    20.0;    3.9;eor
       4931;19600501;19600531;    5;  5.49;  13.74;   18.83;    8.43;    1.75;  26.2;-999;  -0.2;-999;    5;    99.3;   24.1;eor
       4931;19600601;19600630;    5;  5.12;  17.24;   22.09;   12.33;    1.96;  27.8;-999;   6.1;-999;    5;    63.6;   25.0;eor
       4931;19600701;19600731;    5;  5.56;  15.74;   20.70;   11.24;    2.21;  26.8;-999;   3.9;-999;    5;    92.5;   28.5;eor
       4931;19600801;19600831;    5;  5.90;  16.57;   21.51;   12.25;    1.97;  29.4;-999;   7.4;-999;    5;   118.6;   17.4;eor
       4931;19600901;19600930;    5;  5.26;  12.71;   17.55;    7.66;    1.54;  24.0;-999;   1.2;-999;    5;    25.8;   11.7;eor
       4931;19601001;19601031;    5;  6.18;   9.28;   13.67;    5.59;    2.15;  21.2;-999;  -2.9;-999;    5;    89.5;   25.8;eor
       4931;19601101;19601130;    5;  6.48;   6.29;    9.64;    3.20;    2.14;  15.1;-999;  -4.0;-999;    5;    49.6;   11.7;eor
       4931;19601201;19601231;    5;  6.91;   0.98;    2.94;   -1.25;    2.23;  12.6;-999;  -6.9;-999;    5;    31.6;    5.2;eor
       4931;19610101;19610131;    5;  6.29;   0.12;    2.39;   -2.82;    2.27;  10.5;-999; -11.2;-999;    5;    52.5;   13.8;eor
       4931;19610201;19610228;    5;  5.41;   5.44;   10.02;    1.11;    2.36;  18.0;-999;  -4.4;-999;    5;    41.9;   14.8;eor
       4931;19610301;19610331;    5;  4.80;   6.95;   12.12;    1.70;    2.35;  22.1;-999;  -3.5;-999;    5;    25.2;    4.1;eor
       4931;19610401;19610430;    5;  6.48;  11.51;   16.06;    7.27;    2.06;  24.9;-999;   2.4;-999;    5;    53.6;   10.7;eor
       4931;19610501;19610531;    5;  6.06;  11.11;   15.58;    6.94;    2.18;  24.2;-999;   3.6;-999;    5;   103.5;   25.3;eor
       4931;19610601;19610630;    5;  4.97;  16.22;   20.84;   11.05;    1.80;  29.3;-999;   5.5;-999;    5;    81.6;   20.4;eor
       4931;19610701;19610731;    5;  4.96;  16.22;   21.35;   10.88;    2.11;  30.5;-999;   5.9;-999;    5;    60.1;   16.7;eor
       4931;19610801;19610831;    5;  4.79;  16.93;   22.05;   12.19;    2.05;  30.6;-999;   8.2;-999;    5;    59.6;   16.1;eor
       4931;19610901;19610930;    5;  4.08;  17.72;   23.95;   12.00;    1.51;  30.6;-999;   6.1;-999;    5;    51.5;   20.6;eor
       4931;19611001;19611031;    5;  4.89;  10.97;   16.30;    6.45;    1.66;  24.4;-999;  -2.7;-999;    5;    24.0;    7.3;eor
       4931;19611101;19611130;    5;  5.98;   4.07;    7.47;    0.71;    1.83;  15.9;-999;  -6.7;-999;    5;    28.0;   10.6;eor
       4931;19611201;19611231;    5;  5.61;   0.90;    4.09;   -2.57;    2.16;  15.9;-999; -13.5;-999;    5;    50.7;   11.9;eor
       4931;19620101;19620131;    5;  6.21;   1.47;    4.46;   -1.04;    2.61;  11.0;-999; -13.0;-999;    5;    62.6;   13.9;eor
       4931;19620201;19620228;    5;  6.35;   0.50;    3.19;   -2.67;    3.02;   8.7;-999; -13.2;-999;    5;    36.7;   13.0;eor
       4931;19620301;19620331;    5;  5.33;   1.14;    5.02;   -2.59;    2.38;  13.8;-999;  -8.8;-999;    5;    58.0;   16.4;eor
       4931;19620401;19620430;    5;  5.45;   9.17;   14.23;    4.18;    2.60;  25.6;-999;  -1.2;-999;    5;    51.6;   18.4;eor
       4931;19620501;19620531;    5;  6.34;  10.56;   14.91;    6.12;    2.39;  25.8;-999;  -2.8;-999;    5;    79.0;   18.6;eor
       4931;19620601;19620630;    5;  4.75;  15.67;   20.31;    9.72;    2.12;  28.7;-999;   2.2;-999;    5;    40.0;   14.8;eor
       4931;19620701;19620731;    5;  5.33;  16.64;   21.45;   11.25;    2.00;  32.6;-999;   4.4;-999;    5;    40.1;   11.6;eor
       4931;19620801;19620831;    5;  3.65;  18.32;   24.26;   12.00;    2.13;  32.5;-999;   5.8;-999;    5;    77.9;   17.6;eor
       4931;19620901;19620930;    5;  4.49;  13.85;   19.53;    8.70;    1.91;  31.6;-999;   1.8;-999;    5;    54.5;   20.0;eor
       4931;19621001;19621031;    5;  4.11;   9.60;   15.05;    4.27;    1.47;  25.4;-999;  -5.0;-999;    5;     8.4;    3.6;eor
       4931;19621101;19621130;    5;  6.26;   2.27;    5.91;   -0.80;    1.54;  18.1;-999; -12.6;-999;    5;    20.8;   11.6;eor
       4931;19621201;19621231;    5;  5.08;  -3.31;   -0.24;   -6.79;    2.22;   9.0;-999; -19.7;-999;    5;    64.9;   12.9;eor
       4931;19630101;19630131;    5;  5.24;  -6.17;   -3.28;   -9.55;    2.00;   5.0;-999; -18.6;-999;    5;    16.1;    3.2;eor
       4931;19630201;19630228;    5;  4.81;  -4.87;   -0.91;   -9.14;    1.57;   5.9;-999; -20.0;-999;    5;    32.2;    6.4;eor
       4931;19630301;19630331;    5;  5.50;   3.90;    8.44;   -0.91;    2.17;  14.2;-999; -11.6;-999;    5;    73.0;   20.5;eor
       4931;19630401;19630430;    5;  6.40;   9.85;   14.65;    5.24;    1.71;  22.5;-999;  -2.7;-999;    5;    45.8;   13.2;eor
       4931;19630501;19630531;    5;  5.61;  12.35;   16.54;    7.77;    1.77;  24.2;-999;   2.2;-999;    5;    38.0;    9.0;eor
       4931;19630601;19630630;    5;  5.74;  16.04;   20.97;   10.91;    1.95;  28.4;-999;   7.8;-999;    5;   130.6;   23.1;eor
       4931;19630701;19630731;    5;  4.14;  18.72;   23.63;   12.86;    1.41;  30.0;-999;   8.5;-999;    5;   108.6;   41.5;eor
       4931;19630801;19630831;    5;  5.55;  16.39;   21.26;   11.81;    2.15;  31.6;-999;   4.9;-999;    5;   116.7;   37.0;eor
       4931;19630901;19630930;    5;  5.22;  14.76;   19.66;    9.81;    1.75;  25.1;-999;   4.0;-999;    5;    43.6;   11.6;eor
       4931;19631001;19631031;    5;  4.79;   8.48;   13.69;    3.92;    1.42;  22.0;-999;  -2.2;-999;    5;    34.9;   18.3;eor
       4931;19631101;19631130;    5;  6.04;   7.68;   11.54;    4.10;    2.07;  18.3;-999;  -2.0;-999;    5;    80.6;   23.9;eor
       4931;19631201;19631231;    5;  5.11;  -3.61;   -1.24;   -6.64;    1.27;   7.2;-999; -13.6;-999;    5;     2.8;    1.1;eor
       4931;19640101;19640131;    5;  5.29;  -3.09;   -0.54;   -6.16;    1.23;   4.0;-999; -12.6;-999;    5;    23.0;    9.7;eor
       4931;19640201;19640229;    5;  5.76;   1.84;    5.08;   -1.16;    2.02;  14.4;-999;  -8.7;-999;    5;    40.6;    8.8;eor
       4931;19640301;19640331;    5;  6.25;   2.27;    5.45;   -0.91;    1.73;  13.6;-999; -10.6;-999;    5;    94.1;   28.0;eor
       4931;19640401;19640430;    5;  5.77;  10.06;   14.70;    5.54;    1.97;  24.2;-999;  -0.8;-999;    5;    58.3;   14.0;eor
       4931;19640501;19640531;    5;  5.27;  14.76;   19.89;    9.22;    1.74;  27.3;-999;   4.1;-999;    5;    83.2;   25.9;eor
       4931;19640601;19640630;    5;  3.83;  17.94;   23.27;   12.08;    1.82;  30.4;-999;   6.9;-999;    5;    51.5;   16.0;eor
       4931;19640701;19640731;    5;  3.32;  20.20;   26.23;   13.00;    1.73;  33.5;-999;   6.2;-999;    5;    23.2;    9.7;eor
